Date,JPM,USB,WFC,CMA,C,BAC
12/10/1990,-2.098467625,1.423986936,2.97073562,-0.320489007,2.020339257,1.142931042
15/10/1990,0.851597382,2.052231682,0.71197216,0.638656221,-0.282922563,4.292802094
16/10/1990,0,0.662983782,-1.802330037,0.315879005,-1.150522467,-0.256191672
17/10/1990,-1.283729028,-0.662983782,2.153963019,0,1.433445029,-1.569907176
18/10/1990,0,1.639045171,1.038224249,0.624884438,3.778840577,-1.90630345
19/10/1990,0.860029474,-1.639045171,0.340646681,0.920766347,-1.31218946,-0.843295538
22/10/1990,0,0,1.006107295,1.492586524,1.569938423,0.843295538
23/10/1990,-0.427897828,-0.673359245,-1.006107295,0,0,-1.414735932
24/10/1990,-1.309512261,1.336343027,-0.683986423,-0.294427197,0,0.571440394
25/10/1990,0,-0.662983782,1.021936902,-0.594935587,-0.257748962,-0.571440394
26/10/1990,-3.698357719,-0.673359245,0.335385691,-1.214893827,-4.346550102,-2.364141234
29/10/1990,-2.482380446,-0.340684692,-2.758391012,0.611670086,-0.865735504,-1.545663948
30/10/1990,1.01004737,1.014043937,1.744408161,-0.304745671,-0.353088537,-0.634031293
31/10/1990,-3.103410024,-0.673359245,-2.10182939,0.907969411,-0.594960038,0.634031293
01/11/1990,3.103410024,-0.683964098,2.10182939,-0.603223741,-0.300509148,3.038243419
02/11/1990,2.896383905,0,2.004786839,0.603223741,3.476193909,3.113529877
05/11/1990,-0.469531857,-2.118895275,2.207762596,0.298498707,0.553229448,1.079071268
06/11/1990,-1.43978973,1.423986936,-0.634031853,0.443893958,-1.396527496,-0.536184323
07/11/1990,-1.489135684,-0.706106331,-0.320457477,0.146970119,-0.860011631,0.801814325
08/11/1990,1.974406443,0.706106331,0.320457477,0,-0.290509612,1.815210973
09/11/1990,-0.485270759,-0.351618135,0.947630731,1.015107641,1.433428876,0.755329896
12/11/1990,3.28815652,1.046526474,1.534781499,1.548696389,2.732312666,2.896364006
13/11/1990,-0.914376438,0.343279407,0,-1.1208266,1.304283574,1.152050702
14/11/1990,2.250754319,-0.343279407,0.599009649,1.1208266,1.015944704,0.900127729
15/11/1990,-1.336377881,0,-0.599009649,-0.277495099,-0.251778944,-2.052178432
16/11/1990,0.895471958,-1.40101467,0,-0.560412911,0.251778944,2.274313706
19/11/1990,0.877380615,0.706106331,1.189908344,-0.567680633,0.250291713,0.877380743
20/11/1990,-2.687229011,-0.706106331,-2.413380144,0.284762043,0,0
21/11/1990,-0.464458495,0.706106331,-0.311309698,-0.571438888,-1.010025778,-1.772852834
23/11/1990,-0.94416902,0,-0.313598878,0,0.254748661,-1.612951897
26/11/1990,1.408627515,-0.706106331,1.848380377,0.286676845,0,1.612951897
27/11/1990,0,-1.447827371,1.772836889,0.567680633,1.251641416,3.056558625
28/11/1990,-1.408627515,0.729946767,-0.582928545,0.14077689,0.246041371,-1.28370579
29/11/1990,-1.455879548,1.430923993,-0.889370782,-0.42369548,0.487990619,-1.999643747
30/11/1990,1.455879548,0.717843631,0.594945891,0,0.482564391,0.226790913
03/12/1990,2.323003954,0.706171095,-0.296473804,0.42369548,0.713924292,0.447946472
04/12/1990,1.772852573,0,2.31676101,0.419636021,1.393551179,1.999666804
05/12/1990,3.342377336,3.691226349,4.036599479,1.639014607,2.227650818,2.530591286
06/12/1990,-0.811778065,0.320596119,-0.777861862,1.837176734,-0.217668546,-1.883985818
07/12/1990,0,0,1.034106084,-0.257732772,-0.881868279,-1.746151127
10/12/1990,-0.41966979,-0.643486463,-1.296508956,-0.105181855,-1.128113992,0.66308925
11/12/1990,-0.851541183,0,-1.336408098,0.262425821,-0.22917352,-1.11081018
12/12/1990,0.427822822,1.591054593,0,1.034045378,0.22917352,-0.6803721
13/12/1990,-1.296466778,0.620417699,-0.272273891,0.25475063,-0.459551689,-0.459565532
14/12/1990,-1.791164467,-0.933982166,-1.955341067,0,-1.40863373,-0.464496615
17/12/1990,-3.32406387,-0.634003662,0,-1.288796008,-1.455886433,-0.944151941
18/12/1990,2.39999525,-0.320596119,0.848810779,0.520121,2.400042426,2.322982883
19/12/1990,0.464504583,0.320596119,2.185601741,0.257722378,0.694855906,1.555197431
20/12/1990,0.459564037,0,0.792013408,0.51095263,-1.401048281,1.290080356
21/12/1990,-1.868201311,0,1.034106084,0.504990813,0.472058485,-0.425802424
24/12/1990,-0.479929035,-0.025908695,-1.034106084,-0.25177668,-0.472058485,-0.646605468
26/12/1990,0.479929035,0,1.288847268,0,-0.237963618,0
27/12/1990,-0.965167791,0,-0.510985406,-0.507964764,0,-1.999666804
28/12/1990,-0.98705156,0,0,-0.513924377,-0.479886547,-1.152034033
31/12/1990,-0.502095321,0,-0.777861862,0.129041976,0.717850166,-0.70617054
02/01/1991,1.974385638,0,-0.792013408,-0.129041976,0.472058485,0.70617054
03/01/1991,0,0.643387507,0,0,0,-0.469502236
04/01/1991,0.479929035,-0.643387507,0,0.129041976,1.158163316,1.164420901
07/01/1991,-1.952219351,0,-1.90632405,-0.129041976,-0.691188207,-0.694918665
08/01/1991,0,-0.65306251,0.277529746,0.257722378,-0.939033594,-1.424013597
09/01/1991,-1.52398694,-2.715215885,-1.405618216,0,-1.941309164,-0.976012956
10/01/1991,1.021891618,0,1.405618216,0,0.73818315,-0.496331487
11/01/1991,0.998452113,2.05209146,0,0.637774857,0.965162396,0.496331487
14/01/1991,-1.506392363,-1.357231346,-0.837929906,-0.381572857,0.474634241,0
15/01/1991,1.010035571,0.343351772,0.560400159,0.759741444,-0.236670622,0.490739891
16/01/1991,0.496356792,1.34670743,1.099526488,0.250305329,0,0.243297744
17/01/1991,0,2.885699293,1.59881097,0.496363671,2.084983318,2.130485532
18/01/1991,0.490694768,-1.902340214,0.520130879,-0.247482711,0.895496018,1.587658563
21/01/1991,2.373805065,0.643387507,-0.259303941,0.493513688,0.659724736,1.959588729
22/01/1991,2.687198526,0,0,-0.246030977,-0.218807147,1.051589595
23/01/1991,0.432173935,0,1.02802033,0,-0.21989748,-0.208290746
24/01/1991,-0.432173935,1.258952708,-0.254741184,0.246030977,0.656373173,2.632880444
25/01/1991,2.530594565,-1.258952708,1.010021451,0.609130747,-0.436475693,0.779034827
28/01/1991,0,0,0.21138039,0.481229008,-1.336413607,1.330544802
29/01/1991,0.407781434,0.634081172,0.250337125,0.119447409,1.954229766,-1.330544802
30/01/1991,-1.23501385,0,0.496321951,2.660995559,1.28371921,0.765306445
31/01/1991,0.41558579,1.240879672,0.49074576,-0.112366386,1.041530216,-0.765306445
01/02/1991,1.623724437,-1.240879672,0.485230808,0.447704704,1.017126379,0.192588077
04/02/1991,5.599504538,0.624871535,3.476222745,1.099533718,0.79688673,3.505754821
05/02/1991,-0.351629595,1.223400806,0.881839928,-0.656352829,0.97599625,1.566754832
06/02/1991,0,1.772893214,-0.218779834,-0.221034065,0.954510647,0.170677813
07/02/1991,0.351629595,1.142982218,-0.440922998,0.331121805,-0.761915492,-1.560521951
08/02/1991,1.038197417,-0.56769195,0,0.328589918,0,0
11/02/1991,3.921102969,0,1.309534393,1.501444965,1.510741617,2.40380961
12/02/1991,-0.629425423,0,0,-0.423749358,0.553263395,0.166746637
13/02/1991,1.556791227,0,-2.205012027,0.738796112,0.364926346,0.331505828
14/02/1991,-1.874949484,1.128058909,0.225599,0.104540606,0.361908488,-1.85550492
15/02/1991,0.94758368,0.827259789,0.224433155,0,0.714912894,1.189908962
19/02/1991,-0.94758368,1.079081508,0,0,0.703329145,-0.846621978
20/02/1991,-1.959562032,-0.267285559,-0.450032155,0,0,-1.922728532
21/02/1991,-0.673340542,-0.539483,1.989461268,0,-0.350230995,-1.453835624
22/02/1991,1.336418569,1.598751431,0.643441292,0.415580671,0.175447602,0.914343732
25/02/1991,0,1.542050049,-1.077722095,0,0,0.539491892
26/02/1991,0,0.502130209,-0.218779834,-0.415580671,-0.706146034,-1.453835624
27/02/1991,0.327745227,0.987038539,0.868611395,0.621897478,0.880929427,0.184410217
28/02/1991,-0.327745227,3.333324823,-0.215550759,0,-0.526401512,-0.369606818
01/03/1991,1.930520977,-0.464526434,1.067129582,0.613142193,0.70046214,1.639032225
04/03/1991,-0.315878715,0,0,0.101336341,1.36797804,0.353187655
05/03/1991,1.556791227,-0.469548832,0.419622049,1.09954251,1.489186665,1.585801477
06/03/1991,0.607400187,0,-1.056714661,0.58823606,-1.153835782,0
07/03/1991,0,0.235377553,0,0.194331786,-0.673308717,-1.585801477
08/03/1991,-0.607400187,0.234171279,-0.21448621,-0.683976187,-0.340654733,-0.360430294
11/03/1991,0.920788173,-0.469548832,0,-0.179749706,-0.689365473,0.180607303
12/03/1991,-1.545697353,0,-1.754979872,-0.80802958,-0.348844021,0
13/03/1991,0.624892512,0.235377553,0.886368476,0,0,0.891772384
14/03/1991,-0.311330737,-0.235377553,-0.21988754,-0.204358088,-0.706146034,1.046548475
15/03/1991,-0.313561775,-0.954543031,-0.666480936,-0.205365231,0,-0.17269639
18/03/1991,0.313561775,-1.472310082,-0.224433155,-0.41360076,0,-0.522177222
19/03/1991,-0.313561775,0,-0.225599,-0.627906936,-1.447813942,-1.243447247
20/03/1991,-1.602764504,-2.04407011,0.450032155,-0.21131918,-0.184393491,-0.544029302
21/03/1991,-1.664152191,1.542017959,0.445445479,0,-0.185203408,0
22/03/1991,-1.730507608,0,-0.222137096,0,-0.186008474,-0.366501254
25/03/1991,1.730507608,-1.034047479,-0.223308383,1.046535333,0.92211252,2.676155025
26/03/1991,2.632901379,2.292983399,1.539429113,0.920808588,1.081306796,3.16902183
27/03/1991,0.31815611,-0.248871356,1.695038395,0.201973757,0.177600281,1.268112627
28/03/1991,0.629420982,0,-0.627908814,0.301262098,-0.177600281,-0.156483994
01/04/1991,-2.244087286,-1.524010816,-0.423688289,-0.200614358,-1.081306796,0
02/04/1991,2.864499715,2.020335498,0,-0.403989997,1.78745283,0.776935352
03/04/1991,2.396739345,-0.247453327,1.051597103,0.202460725,0.522218095,1.064859128
04/04/1991,1.15049669,-0.75093382,-0.208286765,-0.304050181,0.686648698,0.744940382
05/04/1991,0,0,-1.271200871,0.101589456,-0.341949524,0
08/04/1991,0.282935637,0.998387147,0.851578823,0.504413014,0,-1.198138723
09/04/1991,-1.725894401,0.734075368,-1.067129582,-0.201070756,-1.218535387,-0.76596286
10/04/1991,-0.590867819,-0.243294206,0.643441292,-0.916490802,0.351618119,-0.622633278
11/04/1991,1.462380149,0.965104495,2.280818775,0.916490802,1.038209494,1.540184927
12/04/1991,-0.288560067,-0.965104495,0,0.201070756,-0.689365473,1.046549934
15/04/1991,1.980839831,0.965104495,0.402137483,0.893437788,1.53601059,0
16/04/1991,1.628803771,-0.965104495,0.793247952,0.488510164,0.994565953,0.586912439
17/04/1991,3.33250081,0.965104495,3.035609073,1.433453986,-0.994565953,1.993806635
18/04/1991,-0.998418391,0,-2.450032661,-1.046528758,-0.846645117,1.235045068
19/04/1991,-0.764178243,0,-1.179130405,0.668871189,-1.922742069,-0.819442469
22/04/1991,-1.569904176,-0.721810289,-1.00772737,0.658755496,-1.453820892,-2.70187896
23/04/1991,1.569904176,-0.243294206,0,-0.093512208,0.550900638,-0.146971825
24/04/1991,-0.257748288,0,-0.204366087,0.650300666,1.435834711,0.584916603
25/04/1991,0,0.965104495,1.410847502,-0.463484592,-0.711990957,-0.145475053
26/04/1991,-0.520117528,-0.965104495,-0.398448005,-0.093303867,-0.17984957,-0.292469725
29/04/1991,0.260844371,-2.51111666,-1.424039555,-0.093512208,-0.726834834,0
30/04/1991,-0.787252256,0,0.206307736,0,-0.221220384,-0.146971825
01/05/1991,-0.265630475,0,1.616179824,0.186816075,1.094902492,0.29341834
02/05/1991,-0.536156299,-1.046506644,1.558162142,0.093081621,0.179836956,0.14602321
03/05/1991,-0.542887568,0.526405416,-0.384318362,0.5544338,-0.179836956,-0.292469725
06/05/1991,-0.82725683,0.520101228,0.163187261,0,0,-0.294442713
07/05/1991,0.277496926,0,0.385994745,-0.276321107,-1.094902492,0.294442713
08/05/1991,0.275749851,-1.046506644,0.57272084,0.092290278,-0.185211092,0.292469725
09/05/1991,0.546287539,3.066842142,0.37760371,0.822055333,0.369629829,-0.292469725
10/05/1991,-1.378830801,0,-1.530648676,-0.638024503,-0.93002007,0.146446516
13/05/1991,0.279296484,0.490781162,1.153044965,0.274574116,0,0.14602321
14/05/1991,-1.993833095,-1.489168309,-1.348247801,0.182116251,-0.377641405,-0.292469725
15/05/1991,-0.292462074,-0.2532919,0.9672578,-0.640721196,-0.765297682,-0.294442713
16/05/1991,0.582952264,-1.288757679,-0.19173084,0.275750985,0.57524746,0.294442713
17/05/1991,-0.29049019,0.520101228,-0.775526961,0,-0.382650456,-1.340992647
20/05/1991,0.29049019,-1.046506644,0.58294592,0.455731922,0.950342083,0.601118773
21/05/1991,0.288560067,1.046506644,0,0.180941973,0.37440368,0.886320391
22/05/1991,1.135486354,0.497169453,0.192581041,-0.090369547,0.739249498,0.291498263
23/05/1991,1.378830801,1.034043533,0.19173084,0.895463381,-0.553262936,0.144999156
24/05/1991,1.336398366,0,0.94625635,-0.17761177,-0.185986562,0.575251661
28/05/1991,0.782523902,-0.513944302,-0.187662639,0,0.371197654,2.227627417
29/05/1991,-0.520117528,0.513944302,0.930045542,-0.178362479,0.914332131,1.336372559
30/05/1991,0.520117528,0.507998648,-0.184427357,0.532890728,2.118925114,0.131416393
31/05/1991,0.768673363,0.502060622,-0.557955547,0.351657542,0.172018803,0.780194468
03/06/1991,-0.768673363,0,0.186758648,1.539301074,0.341958244,0.895612262
04/06/1991,2.020344922,0,0.555624255,-0.686645171,-0.341958244,-0.127571433
05/06/1991,1.93049592,-0.502060622,0.7299056,0.344696566,-1.395434239,-0.773225628
06/06/1991,0.469535712,0.502060622,-0.363407587,0.171293956,0,0.388333622
07/06/1991,1.828895902,-0.502060622,-0.922122268,-0.515990522,0.353053734,-0.129053341
10/06/1991,-1.848408555,-0.507998648,0.739271735,-0.522194856,-0.353053734,-0.651108844
11/06/1991,1.848384498,1.01005927,0.364957977,-0.70619861,-0.35599282,0.130982287
12/06/1991,-1.378845521,0.496322881,-1.290988359,-0.537268948,-1.825046643,-1.598815024
13/06/1991,0.23288562,-1.506382151,-0.376041875,0.179826808,0.922100716,-0.135929156
14/06/1991,-0.23288562,0.507998648,-0.379301691,0.53509054,0,0.809283488
17/06/1991,-1.183460532,0,-0.768638369,0.440880894,-0.550903061,-0.133834663
18/06/1991,-0.725840913,-0.507998648,0.577725585,-0.440880894,-0.745601334,0.665060234
19/06/1991,0,-1.560446904,0.190912784,-0.1776484,-0.188401228,-0.53122557
20/06/1991,-0.490722244,2.570506174,0.190077217,-0.044488905,-0.189240177,-0.809283488
21/06/1991,0.246041173,0.496322881,0.189224474,-0.537858678,0.189240177,0.271443249
24/06/1991,-0.493497387,-1.009943347,-0.379301691,-0.544567393,-2.128367555,-0.271443249
25/06/1991,-1.51515346,-0.513950746,-0.382643624,-1.110087905,0.394791456,-1.949078936
26/06/1991,2.253331919,-1.04658367,-0.385994745,-0.423720253,-0.394791456,0.142148813
27/06/1991,-0.490722244,0,-0.389532216,0.282939006,0.197845897,-1.442977509
28/06/1991,-1.251667099,0,-0.393006558,0.140781246,0.393042449,-1.492553857
01/07/1991,0.253241346,0.264003051,0.196922379,0.697133871,1.158188809,1.492553857
02/07/1991,-0.507940864,0.782580619,1.16334198,1.227286952,-1.551231258,0.43796608
03/07/1991,-1.296523239,-0.520105831,-1.16334198,-0.677556767,-0.197845897,-0.584935222
05/07/1991,0.523282446,0.520105831,0,0.136353916,0.590888346,0.146969142
08/07/1991,1.532954885,0.25773564,-0.39481879,-0.136353916,0.195190672,-0.442378213
09/07/1991,2.677137237,0.764154747,1.55816077,-0.136776151,0.580347681,0.734823039
10/07/1991,-0.236642807,0,0.380990001,-0.137222758,2.428948391,0.290517786
11/07/1991,0,-0.507939641,-0.57272084,-0.553253688,0,-0.582962612
12/07/1991,1.630238702,1.010007164,0,1.235043839,-1.290998029,0
15/07/1991,4.96260236,0,1.137987189,1.069081917,0.926044899,0.871559531
16/07/1991,-1.451215991,0.496392717,-0.376041875,0,1.7948437,0.854355674
17/07/1991,-1.067125665,0.975896802,1.667030234,0,0.524324442,-0.710806776
18/07/1991,1.067125665,0.954569341,1.253717554,-1.069081917,0.34603726,0.143085542
19/07/1991,0,-0.474631565,-0.354553567,-1.235043839,-1.401065473,-1.158193972
22/07/1991,0,0,-1.447769442,0,0.530703771,-2.413351423
23/07/1991,-0.851576545,-0.479937776,-0.369617204,-0.139410687,0.350256654,-0.311312194
24/07/1991,0.214439081,0,-1.319022049,-0.703921025,-1.598820067,-0.313612513
25/07/1991,0.425761393,0,0.758593711,0,1.248563412,0
26/07/1991,0,0,0.745618185,-0.859979332,-0.709046555,-0.15760678
29/07/1991,0,0.479937776,-0.371196898,1.142918338,0.178342784,-0.158212638
30/07/1991,0.211376071,0,1.285529855,1.659940672,0.53288887,0.315819418
31/07/1991,-0.211376071,0.944132006,1.424054497,0,1.218518457,0.313612513
01/08/1991,-0.212364614,-0.944132006,-1.605354641,0.135495873,-0.866876881,0.155940249
02/08/1991,0,0,0.541738528,0.269765525,0.522206859,-0.155940249
05/08/1991,-0.213396779,-1.455834578,-0.392396897,0.134246382,0.1726783,-0.156523175
06/08/1991,0.847467412,0,0.902955496,1.059302414,1.357284412,0.467835369
07/08/1991,0.417573194,0.490720689,-0.53950807,0.390679083,0.66306486,-0.155371946
08/08/1991,1.631360916,-0.490720689,-0.181343517,0.898140729,1.136540493,0.924062823
09/08/1991,-0.402160855,-0.496392717,-0.364974614,-0.768709634,-0.645804528,0.454751305
12/08/1991,0.601810957,0,0.906749204,2.020362449,-0.655555526,0.895491678
13/08/1991,1.565200179,1.952227295,0.535053666,0.490737467,0.492568102,2.161089857
14/08/1991,1.13793863,0,1.566755242,0.485235136,0.808791952,0.280218325
15/08/1991,-1.52399239,0,0.678612394,-0.120828558,-0.483439321,-0.988696647
16/08/1991,-0.78253675,0.474631565,0.502041837,-0.60912096,-0.817920733,-0.720227892
19/08/1991,-1.813980464,-0.954569341,-1.870038916,-0.61775309,-2.201559137,-0.291502401
20/08/1991,0.613095799,0.479937776,1.19933006,0.49489955,1.367972713,0.145981148
21/08/1991,1.200884665,1.408670143,1.002271601,0.245392764,2.294894282,1.00838387
22/08/1991,-0.998420626,-0.464538137,-0.833604582,-0.245392764,0,0
23/08/1991,0,0.924101493,0.668150277,0.610853586,-0.159947804,-0.285720267
26/08/1991,-0.405887211,-1.393601934,-0.332790237,-0.243285664,0,0.143085542
27/08/1991,-0.61603877,0,-1.013972434,0,0.636344326,0.426478066
28/08/1991,-0.20727408,1.861884223,0.170655259,-0.490737467,0.31471818,1.39211259
29/08/1991,0.618943253,-0.9339888,0.169965489,0.734023131,-1.111604112,-0.137235916
30/08/1991,0,-0.474696084,-0.169965489,0.241949472,-0.161178151,-0.564126623
03/09/1991,0,-0.479881652,-0.170655259,-0.729949519,-0.487072195,-0.565868956
04/09/1991,0,0.479881652,-1.744390289,-0.742382301,-0.327748542,0.142155259
05/09/1991,0,-0.479881652,0.177635048,0.372787196,-0.496336626,-0.427878867
06/09/1991,0,-0.485243495,0.528541914,-0.123898474,-0.670737345,0
09/09/1991,0.411634422,0.965125147,0,-0.281882237,0.670737345,0
10/09/1991,-0.411645315,-0.479881652,-0.706176961,-0.507941558,-0.334091053,-0.868615999
11/09/1991,-0.624921767,0.954577736,0.354546491,0.127550061,-1.189921593,0
12/09/1991,0.209315315,0.23535765,1.0465304,0.380391497,2.184553469,0.436479571
13/09/1991,-1.056722987,-0.23535765,0.172006971,0.377114716,-0.164204198,-1.472328991
16/09/1991,-1.083100815,0,0.171306427,-0.125347952,0.975998888,0.594928727
17/09/1991,1.083100815,0,0,0,-0.975998888,0.7323779
18/09/1991,-0.214449608,-1.439821231,0.340620748,0.125347952,1.296488297,-0.145469617
19/09/1991,0,0,1.989501098,-0.125347952,-0.968739756,0.145469617
20/09/1991,0.214449608,0,0.322872325,0.250315644,0.32535263,0.289533382
23/09/1991,0,0.485243495,-1.639021738,-0.250315644,-0.488896974,-1.021911281
24/09/1991,-0.646597745,0.485316033,0.663049757,-0.50500819,0.163544344,-0.296440721
25/09/1991,0.216611582,-0.485255647,-0.33025952,0,1.286911519,-0.148982621
26/09/1991,0.643393259,0,0,-0.254700132,0.315845271,-0.450039097
27/09/1991,-0.213407096,1.439797823,0,-0.3848932,1.39357554,-0.454791918
30/09/1991,0,0,0.983359175,0.639593331,-0.152648795,0
01/10/1991,-1.523989009,0.469517146,0.48341279,0.126811898,0,0.605303797
02/10/1991,0.220997766,0.924075406,0,1.370923447,0.456377266,-0.75795213
03/10/1991,-1.11649273,-1.86824119,-0.321676582,-0.369619366,-1.072375462,-0.616015957
04/10/1991,-0.454750233,-1.952235693,-1.145095383,-0.123898052,-1.579434992,-0.155409964
07/10/1991,-0.459598865,0.496347569,-0.332790237,-1.258918058,1.734236024,-0.155916315
08/10/1991,0.23040135,0.975994586,-0.33536004,-0.773241594,-1.413746614,-0.313563732
09/10/1991,-1.164378316,-0.241980105,-0.849918821,0.259261933,-0.968739756,-1.277440011
10/10/1991,0.933976966,0.241980105,0.341961686,1.273687983,1.286911519,-0.162360105
11/10/1991,0.914349098,0,0.675950081,0.374924773,0.315845271,1.282133759
14/10/1991,0.673343398,-0.975994586,0.500157331,0.371709314,0.469554057,2.156524455
15/10/1991,3.011174884,1.455888124,0.165454305,0.734071602,0.155374492,1.910912659
16/10/1991,-0.417626638,1.177005748,0.817904871,0,0.462815826,0.571453461
17/10/1991,-1.711714298,0,0.643382512,-0.365478475,0.305831165,-0.142155259
18/10/1991,0.434320463,0.691235442,0,-0.368593127,-0.305831165,0.142155259
21/10/1991,-0.216611582,-0.459637157,0,0,-1.403589646,-0.284758418
22/10/1991,0.216611582,0.914348664,-0.481646305,-0.247424351,0.315845271,-0.865748857
23/10/1991,-1.094002845,-0.226760646,-0.161736208,0,-0.474633486,0.290491981
24/10/1991,-1.122286849,-0.457161369,0,-0.248894093,0.474633486,-0.582959553
25/10/1991,0.226791885,0,-1.483516506,-0.628511935,-0.474633486,-0.294440711
28/10/1991,0.895494964,0.909560502,1.321154814,4.790503463,1.715560231,0.7323779
29/10/1991,0.440888194,0.22441683,0.162361692,1.777361711,0.305858856,-0.145469617
30/10/1991,0.218794188,1.7549837,0.161736208,0.108724232,0.454767932,0.145469617
31/10/1991,-0.218794188,-0.649809517,0.161136118,-0.43647105,0.450036343,0
01/11/1991,0,0.434302669,0.160540464,0,-0.299502308,-0.145469617
04/11/1991,-0.886321735,-0.21663532,0.641062585,-0.219903085,0,0.435002998
05/11/1991,0.666431307,1.283736559,0,0.110084994,0.299502308,0
06/11/1991,0.656393498,2.458903867,-0.319338238,0.328584871,-0.149504782,0.430745859
07/11/1991,0.646597745,-1.62373867,-0.160523212,0.542197139,0.594955713,0.848799416
08/11/1991,-0.646597745,-0.624876383,0,0.107657623,0.147446215,0.279283173
11/11/1991,-0.877391264,0.624876383,0,0.107346688,-0.147446215,-0.139407832
12/11/1991,0.877391264,-0.835165197,0.160523212,0.532899576,0.294430556,0.139407832
13/11/1991,-0.217708881,0,-0.321724347,0.83923516,-0.739881487,0
14/11/1991,0,-0.63715166,0.958089998,0.413613351,-1.673501691,0
15/11/1991,-1.781969231,-0.429949579,-3.109286705,-0.621925704,-0.467811965,-0.98547943
18/11/1991,-0.457155864,-0.653120746,-0.169990711,0.208312353,1.540222072,-1.008352016
19/11/1991,-1.639021135,-0.886356107,-1.915040219,-0.83923516,-1.540222072,-1.785028836
20/11/1991,0.474642819,0.666429936,-0.899188548,-0.640246263,0.156496254,-0.457968901
21/11/1991,-0.713917464,0.219926171,0.899188548,-0.540874724,0.774154271,-0.307993861
22/11/1991,-0.482579172,-0.886356107,0.706191309,0.108724232,-0.930650525,-0.466161611
25/11/1991,-0.243321894,-0.450055317,-0.884536677,-0.217704269,-1.111597267,-0.156498873
26/11/1991,-0.244654063,0,0.178345368,-2.354138554,0.320508373,-0.157064859
27/11/1991,-0.992715277,0.888803543,0,-0.696740725,-1.296500692,0.157064859
29/11/1991,-1.015952292,0,-0.717864519,0.349749417,-0.496326714,-0.314731217
02/12/1991,1.515146319,1.336397818,0.360438378,1.596013275,0.496326714,1.252535529
03/12/1991,-0.499194027,0,0.357426141,1.322820855,0.327785899,1.524013839
04/12/1991,-0.759724087,0.868618972,0.177615977,-0.326952762,-0.492602169,0
05/12/1991,-2.09338869,1.686844662,-0.177615977,0.109248493,-0.498243177,-1.214876353
06/12/1991,-0.268906484,1.223396887,-0.178345368,-0.109248493,0.332783355,-0.62044003
09/12/1991,-0.54975235,0,1.233372322,-0.807023223,0,1.232091273
10/12/1991,-1.120818115,-1.639043494,1.367959248,-0.794810421,-0.332783355,0
11/12/1991,-0.860032828,-2.139817027,-0.168648903,0.342424093,0.166732732,0.151610957
12/12/1991,2.530574875,1.296499281,0.836813013,0.788613096,0,0.601098281
13/12/1991,1.079072503,0.212369615,0.820993361,0.774553758,0.496326714,0.739885398
16/12/1991,0,0,-0.490727082,0.436484335,0.653108672,-0.44243248
17/12/1991,-1.906311711,-0.640249924,0.976012182,0,0,-0.747487444
18/12/1991,-0.279300016,0,-0.32292014,-0.656388362,-0.162369597,0.599025398
19/12/1991,0.279300016,-0.4321379,-0.817900702,0.219904028,-0.162953176,0.296457051
20/12/1991,1.639043228,-0.436481072,1.461316871,0.436484335,0.808742373,1.165958945
23/12/1991,1.684622786,0.436481072,0.94757673,0.324502713,2.642338627,1.414762386
24/12/1991,0.768659096,5.26546E-05,1.0800055,1.378845664,0.895487275,0.415590675
26/12/1991,1.251673415,0,1.053798278,0.518875484,1.452611295,1.756347651
27/12/1991,1.216582499,0.868637208,-0.599041377,0.51274405,1.543710887,-0.132621875
30/12/1991,1.41630836,-0.43217299,0.599041377,0,-0.138091396,-0.400251508
31/12/1991,-4.139257669,0,0,0.405899506,0.138091396,0.133804087
02/01/1992,4.139257669,-0.877359452,0,-0.610286074,0,-0.268065772
03/01/1992,0.919191152,1.737396048,-0.298506949,0.306204519,0,1.062544907
06/01/1992,1.56315316,1.465199238,-0.451565842,0.202938251,-0.138091396,2.175116513
07/01/1992,0.653078052,-1.465199238,-0.303725487,0,-0.277515851,-0.376018303
08/01/1992,1.902342152,-0.427863606,-0.613859131,0.403069121,-0.279313856,1.484917445
09/01/1992,2.020335682,1.686779257,-0.466146369,0.399331816,0.418284694,-1.737389585
10/01/1992,-0.796885568,-1.258915651,-1.107549548,0.198320344,-0.418284694,-0.895511765
13/01/1992,0,0.634019284,0.636365651,-0.698057595,-0.140313525,-0.782506478
14/01/1992,2.157198332,0.209316143,0.937330267,0.499737251,2.325926976,2.802857799
15/01/1992,2.599137695,-0.41964601,0.461176601,0.787884663,-0.536176204,1.455861261
16/01/1992,-0.544010438,2.458933824,-0.30688664,1.722073557,-0.135084784,0.474634914
17/01/1992,-1.674153426,0.39660394,-0.776950312,0.280523967,0.936866123,-1.075315434
20/01/1992,-0.958759977,-0.596296444,0.622660352,-1.420944513,0.395425915,-1.853617318
21/01/1992,-0.194326402,-1.424015085,-0.779700277,-0.289870269,0,-0.253208237
22/01/1992,-0.391219791,0,0.779700277,0.289870269,0.780185521,0.755295701
23/01/1992,0.196050416,-0.415580224,-0.779700277,0.383468998,0.12867673,0.248879573
24/01/1992,0.775569289,0,0.624899804,0.663083131,-0.38716941,0.24746954
27/01/1992,0.572686465,-0.843335427,-0.467859878,-0.4725962,-0.653082472,0.123207972
28/01/1992,0.189226254,-0.427863606,0,-0.190486931,1.043384691,-0.123207972
29/01/1992,-1.733532423,-0.43217299,0.467859878,-0.479887576,-1.842739115,0
